ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
726,June,55,Musician,139354.48,10872.26506,3,3,18,0,19,16,-1.06,3,Standard,519.3,40.87876031,244,No,760.6082757,737.8098216,695.4775117,Good
730,February,22,_______,18305.25,,2,1,4,0,14,,5.27,2,Good,363.51,35.61828916,242,No,0,137.9464988,297.7972512,Good
731,March,22,Teacher,18305.25,1557.4375,2,1,4,0,11,12,5.27,2,Good,363.51,25.8539005,243,No,0,112.2594331,313.4843169,Good
732,April,22,Teacher,18305.25,,2,1,4,0,14,,5.27,3,Good,363.51,38.52380158,244,No,0,201.3192804,244.4244696,Good
735,July,22,Teacher,18305.25,1557.4375,2,1,4,0,14,9,5.27,3,Good,363.51,29.81472348,247,NM,0,142.7518958,302.9918542,Good
744,August,26,Journalist,27865.26,2606.105,4,3,6,1,22,18,19.05,5,Standard,635.59,25.68737505,371,Yes,17.69844332,117.0336581,415.8783985,Poor
755,March,33,Musician,14205.09,1086.7575,7,10,21,8,35,19,19.42,16,Bad,4845.24,30.56412447,162,Yes,49.03239547,129.6093474,220.0340071,Poor
769,January,25,Manager,43758.34,3454.528333,5,6,12,2,9,2,4.18,1,Good,1194.28,29.31789666,397,No,56.31142051,229.2590696,319.8823432,Good
770,February,25,Manager,43758.34,3454.528333,5,6,12,2,13,2,4.18,1,Good,1194.28,27.69852435,398,No,56.31142051,417.5305244,161.6108884,Good
771,March,25,Manager,43758.34,3454.528333,5,6,5565,2,18,2,4.18,2,Good,1194.28,26.01121877,399,No,56.31142051,,485.3073541,Good
774,June,25,_______,43758.34,3454.528333,5,6,12,2,13,5,4.18,2,Good,1194.28,27.26513495,402,No,56.31142051,147.5732176,401.5681952,Good
776,August,25,_______,43758.34,3454.528333,5,6,12,2,11,2,4.18,2,Good,1194.28,35.74253977,404,No,56.31142051,364.2379929,214.9034199,Good
791,July,38,Media_Manager,108147.3,8926.275,3,6,6,4,13,20,3.57,2,Standard,1113.06,28.12417326,351,Yes,211.1795816,366.4328884,565.0150301,Good
792,August,38,Media_Manager,108147.3,8926.275,3,6,6,4,14,20,7.57,2,Standard,1113.06,35.89139751,352,Yes,37514,946.1555103,25.29240814,Good
795,March,27,Lawyer,17759.1,1533.925,6,8,19,5,24,21,10.2,10,Bad,3598.39,39.37829033,59,Yes,64.55062049,130.3179505,228.523929,Poor
799,July,28,Lawyer,17759.1,1533.925,6,8,19,5,24,23,10.2,10,Bad,3598.39,26.49577649,63,Yes,64.55062049,170.5238203,208.3180592,Poor
800,August,28,Lawyer,17759.1,1533.925,6,8,19,5,26,20,5.2,10,Bad,3598.39,28.18214114,64,Yes,64.55062049,123.0800366,245.7618429,Poor
803,March,37,Teacher,85328.73,6858.7275,3,4,11,1,7,17,1.83,,Good,585.05,29.33563866,381,No,68.45896611,318.3073417,579.1064422,Good
804,April,37,Teacher,85328.73,6858.7275,3,4,11,1,12,17,-2.17,2,Good,585.05,30.07533269,382,No,68.45896611,203.0705331,694.3432508,Good
805,May,37,_______,85328.73,6858.7275,3,4,11,1,12,14,1.83,2,Good,585.05,38.05151985,383,No,68.45896611,95.81963874,771.5941452,Good
807,July,37,Teacher,85328.73,,3,4,11,1,12,17,1.83,2,Good,585.05,25.71911559,385,NM,68.45896611,440.1803239,467.23346,Good
813,May,27,Writer,134321.44,9997.592514,3,5,12,4,26,21,11.09,3,Standard,1428.68,31.98128604,396,Yes,1320.549063,259.4569536,833.300136,Good
814,June,27,Writer,134321.44,,3,5,12,4,26,19,11.09,3,Standard,1428.68,40.96972833,397,Yes,1320.549063,598.8624397,513.89465,Good
818,February,24,Lawyer,61008,5235,10,5,32,4,16,19,19.44,12,Standard,1755.81,32.45474799,106,Yes,189.4265307,677.4251029,,Poor
819,March,24,Lawyer,61008,5235,10,5,32,4,16,19,19.44,12,Standard,1755.81,32.98956713,107,Yes,189.4265307,165.2171154,438.8563539,Poor
820,April,24,Lawyer,61008,5235,10,5,32,4,16,19,19.44,12,Standard,1755.81,32.85587002,108,Yes,20478,73.60092894,500.4725404,Poor
842,February,31,Architect,38364.82,,9,6,32,4,34,22,3.44,11,Bad,1973.63,25.56656333,232,Yes,74.85037188,280.3850232,225.1714383,Poor
843,March,32,Architect,38364.82,2904.068333,9,6,32,4,34,22,0.44,11,Bad,1973.63,26.07823491,233,Yes,74.85037188,123.9038606,361.6526009,Poor
844,April,32,Architect,38364.82,2904.068333,9,6,32,4,34,22,3.44,11,Bad,1973.63,26.267351,234,Yes,74.85037188,111.0394321,374.5170294,Poor
845,May,32,Architect,38364.82,,9,6,32,4,31,20,3.44,11,Bad,1973.63,32.1711038,235,Yes,74.85037188,42.18845308,413.3680084,Poor
848,August,32,Architect,38364.82,2904.068333,9,6,32,4,34,22,3.44,,Bad,1973.63,35.43225494,238,Yes,74.85037188,73.01267544,402.543786,Poor
864,August,55,Doctor,19403.405,1904.950417,1,7,3,3,13,10,-1.1,2,Good,339.11,38.3686739,203,No,39.21491443,214.8208575,226.4592697,Poor
873,January,19,_______,15015.4,1213.283333,5,5,9,1,23,9,5.04,1,Good,330.17,33.27002451,259,No,11.68573457,92.11412378,307.528475,Poor
874,February,19,Architect,15015.4,,5,5,9,-100,25,10,5.04,1,Good,330.17,29.99075632,260,No,11.68573457,75.14400572,324.4985931,Poor
875,March,19,Architect,15015.4,1213.283333,5,5,9,1,25,11,5.04,1,Good,330.17,24.24900974,261,No,11.68573457,48.25865276,351.383946,Poor
887,July,34,Engineer,19777.05,1728.0875,5,3,2199,3,16,,-0.05,1,Good,186.16,24.62688823,265,No,29.04553332,178.2016825,245.5615342,Poor
888,August,34,Engineer,19777.05,1728.0875,5,3,3,3,19,3,5.95,1,Good,186.16,38.13596102,266,No,29.04553332,65.37503748,358.3881792,Poor
891,March,24,Musician,20188.02,1851.335,4,3,6,3,9,8,3.31,0,Good,399.92,39.07337919,244,No,25.58028082,79.8774261,339.6757931,Good
894,June,25,Musician,20188.02,1851.335,4,3,2862,3,9,6,1.31,0,Good,399.92,37.28999202,247,NM,25.58028082,22.78993516,386.763284,Good
895,July,25,Musician,20188.02,1851.335,4,3,6,3,9,6,1.31,0,Good,399.92,24.02168185,248,No,25.58028082,50.96786774,358.5853514,Good
896,August,25,Musician,9351702,1851.335,4,3,6,3,9,6,1.31,0,Good,399.92,36.09663269,249,No,25.58028082,101.3538321,318.1993871,Good
901,May,54,Scientist,41345.58,3260.465,0,5,10,0,7,0,6.42,7,Good,646.47,32.69081341,341,No,0,36.94720504,539.099295,Poor
902,June,54,Scientist,41345.58,3260.465,0,5,3863,0,2,0,6.42,7,Good,646.47,32.62574506,342,No,0,115.5128542,500.5336458,Poor
903,July,54,Scientist,41345.58,3260.465,0,5,10,0,9,0,6.42,7,Good,646.47,28.45811668,343,No,0,286.3830601,319.6634399,Poor
904,August,54,_______,41345.58,3260.465,0,5,10,0,7,0,6.42,7,Good,646.47,23.74405012,344,No,0,101.5909584,494.4555416,Poor
905,January,31,Engineer,55151.04,,10,6,23,6,31,17,10.64,,Bad,1743.83,30.30098553,146,Yes,171.8230674,262.8372921,315.8316405,Poor
909,May,32,Engineer,55151.04,,10,6,23,6,36,17,10.64,9,Bad,1743.83,26.56636948,150,Yes,171.8230674,174.9210371,373.7478955,Poor
910,June,32,Engineer,55151.04,4704.92,10,6,23,6,31,17,10.64,9,Bad,1743.83,39.26946645,151,Yes,171.8230674,104.8775327,443.7913999,Poor
911,July,32,Engineer,55151.04,4704.92,10,6,23,6,29,19,10.64,9,Bad,1743.83,37.18200363,152,Yes,171.8230674,112.5496148,436.1193178,Poor
922,February,1191,Architect,147499.6,,2,2,12,2,14,3,8.21,1,Good,1250.67,37.95506377,244,No,192.2064833,,685.0242473,Good
923,March,29,Architect,147499.6,,2,2,12,2,12,6,5.21,1,Good,1250.67,27.98833245,245,No,192.2064833,443.1864811,859.970369,Good
925,May,29,Architect,147499.6,12353.63333,2,2,12,2,9,0,4.21,1,Good,1250.67,26.78468276,247,No,192.2064833,396.4144419,926.7424081,Good
936,August,43,Architect,20005.22,1683.101667,8,3,6,4,22,20,18.33,13,Standard,1859.45,25.47481436,156,Yes,59.51321413,176.4455731,222.3513795,Poor
938,February,32,Scientist,19795.52,1662.626667,7,10,34,8,15,22,22.79,15,Bad,3135.02,26.82623712,28,Yes,130.4754707,174.7103102,151.0768857,Poor
939,March,32,Scientist,19795.52,1662.626667,7,10,34,8,15,21,22.79,15,Bad,3135.02,27.57515856,29,Yes,130.4754707,61.27863699,224.508559,Poor
942,June,33,Scientist,19795.52,,7,10,34,8,15,21,22.79,15,Bad,3135.02,28.86964153,32,NM,130.4754707,104.3003302,191.4868658,Poor
943,July,33,Scientist,19795.52,,7,10,34,8,15,21,22.79,15,Bad,3135.02,26.5065768,33,Yes,130.4754707,110.6100301,185.1771658,Poor
945,January,33,Doctor,60938.13,5163.1775,10,8,31,8,24,18,12.49,9,Bad,3947.24,21.7448835,58,Yes,378.3046734,166.4876761,231.5254005,Poor
948,April,33,Doctor,60938.13,5163.1775,10,8,3579,8,26,18,17.49,9,Bad,3947.24,29.55800086,61,Yes,378.3046734,205.355955,192.6571217,Poor
949,May,34,Doctor,60938.13,5163.1775,10,1130,31,8,26,21,17.49,9,Bad,3947.24,35.40968589,62,Yes,378.3046734,464.5784432,,Poor
950,June,34,_______,60938.13,5163.1775,10,8,31,8,26,18,23.49,9,Bad,3947.24,30.93143532,63,Yes,378.3046734,118.582521,259.4305556,Poor
953,January,54,Manager,80396.86,6623.738333,5,7,9,0,8,11,10.47,0,Good,1357.54,34.92686537,317,No,0,266.0130452,646.3607881,Good
954,February,54,Manager,80396.86,6623.738333,5,7,9,-100,8,11,10.47,0,Good,1357.54,37.80897424,318,No,0,482.1142572,450.2595761,Good
962,February,42,Writer,57610.32,4517.86,8,10,25,9,41,23,21.31,7,Bad,4428.64,30.25440338,18,Yes,256.2341792,135.0449567,310.506864,Poor
964,April,42,Writer,57610.32,4517.86,8,10,25,9,41,23,21.31,7,Bad,4428.64,37.0851965,20,Yes,256.2341792,36.03012555,399.5216952,Poor
966,June,42,Writer,57610.32,4517.86,8,10,25,9,41,23,21.31,7,Bad,4428.64,24.53738087,22,Yes,256.2341792,415.0140243,60.5377965,Poor
970,February,36,Journalist,18717.02,1294.751667,8,5,15,5,9,19,10.3,10,Standard,2103.99,28.88914591,185,NM,60.64699329,51.66822154,307.1599518,Poor
975,July,37,Journalist,18717.02,1294.751667,8,5,15,5,7,18,10.3,10,Standard,2103.99,33.81312965,190,Yes,60.64699329,82.39371116,276.4344622,Poor
981,May,17,Journalist,19163.22,1346.935,3,7,7,2,25,18,2.76,5,Standard,2226.37,35.98159627,198,NM,24.17564765,13.80248657,336.7153658,Good
982,June,17,Journalist,19163.22,1346.935,3,7,7,2,18,18,8.76,5,Standard,2226.37,36.34917939,199,Yes,24.17564765,81.72630033,288.791552,Good
988,April,48,_______,94554.87,7914.5725,2,6,2,0,9,0,2.24,3,Good,1487.9,32.9629716,268,No,25056,409.4268586,662.0303914,Good
989,May,48,Media_Manager,94554.87,7914.5725,2,6,2,0,9,0,9.24,3,Good,1487.9,34.25162577,269,No,0,119.4020845,922.0551655,Good
992,August,48,Media_Manager,94554.87,,2,6,2,0,9,0,3.24,3,Good,1487.9,25.96845245,272,No,0,240.1119977,821.3452523,Good
1001,January,39,Architect,9983.345,758.9454167,6,10,15,5,22,16,10.26,11,Standard,1823.35,36.98828769,110,NM,29.24151869,,261.6554806,Poor
1018,February,30,Engineer,132872.72,11203.72667,3,3,10,2,14,6,10.28,285,Good,89.68,42.39788392,333,No,144.8306823,475.9167981,779.6251862,Good
1023,July,30,Engineer,132872.72,11203.72667,3,3,10,2,14,4,10.28,4,Good,89.68,38.95986307,338,No,144.8306823,918.7235208,326.8184636,Good
1024,August,30,Engineer,132872.72,11203.72667,3,3,10,2,14,5,10.28,4,Good,89.68,29.55005879,339,No,144.8306823,173.5108019,1042.031182,Good
1036,April,48,Accountant,37071.2,3006.266667,1,6,6,4,14,3,11.56,3,Good,869.99,39.63081461,223,No,74.69027138,276.8189914,239.1174038,Good
1038,June,48,Accountant,37071.2,3006.266667,1,6,6,4,14,5,11.56,3,Good,869.99,32.25082082,225,No,74.69027138,68.03216109,397.9042342,Good
1049,January,38,Architect,40391.66,,10,7,18,3,35,23,3.51,12,Bad,1950.62,38.3957798,95,Yes,60.3708284,270.6282467,284.7980916,Poor
1052,April,38,Architect,40391.66,3357.971667,10,7,18,3,30,23,3.51,12,Bad,1950.62,23.34722076,98,Yes,60.3708284,253.0619063,292.364432,Poor
1053,May,38,Architect,40391.66,3357.971667,10,7,18,3,39,21,3.51,12,Bad,1950.62,25.19202672,99,Yes,60.3708284,34.14143378,481.2849045,Poor
1056,August,38,Architect,40391.66,3357.971667,10,7,18,3,33,23,3.51,12,Bad,1950.62,38.82361943,102,Yes,60.3708284,331.8652135,233.5611247,Poor
1057,January,18,Writer,7441.295,873.1079167,5,8,33,6,17,16,5.12,10,Standard,2569.3,30.21890538,67,Yes,71268,96.30724364,255.5848048,Poor
1061,May,19,Writer,7441.295,,5,8,33,6,17,16,11.12,10,Standard,2569.3,27.06896868,71,Yes,25.41874322,56.93823725,284.9538112,Poor
1112,August,38,_______,34212.01,2847.000833,6,5,10,-100,18,9,8.12,1,Standard,512.38,27.02823304,342,No,66.67641331,116.9269341,391.096736,Poor
1121,January,26,Mechanic,77418.52,6450.543333,7,9,20,7,38,,20.05,6,Bad,3962.08,38.23495907,136,Yes,339.0310323,144.9603486,411.0629524,Poor
1122,February,26,Mechanic,77418.52,6450.543333,7,9,20,7,38,24,16.05,6,Bad,3962.08,34.76165175,137,Yes,339.0310323,212.3977646,373.6255364,Poor
1123,March,26,Mechanic,77418.52,6450.543333,1696,9,20,7,34,18,17.05,6,Bad,3962.08,31.32632678,138,Yes,339.0310323,398.4666506,177.5566505,Poor
1125,May,26,Mechanic,77418.52,6450.543333,7,9,20,7,38,24,20.05,6,Bad,3962.08,34.9494044,140,NM,339.0310323,135.7398457,410.2834554,Poor
1126,June,26,Mechanic,77418.52,6450.543333,7,9,20,7,38,21,20.05,6,Bad,3962.08,23.11099851,141,Yes,339.0310323,78.03120583,467.9920952,Poor
1127,July,26,Mechanic,77418.52,6450.543333,7,9,20,7,38,18,20.05,9,Bad,3962.08,28.24687655,142,Yes,339.0310323,141.0930373,404.9302637,Poor
1128,August,26,Mechanic,77418.52,6450.543333,7,9,20,7,38,23,20.05,9,Bad,3962.08,23.41214889,143,Yes,339.0310323,180.4220431,405.6012579,Poor
1130,February,46,Architect,24199.24,1951.603333,3,7,6,1,26,14,0.67,2,Good,784.35,34.00487515,254,No,13.88630543,36.25883985,405.015188,Good
1132,April,46,Architect,24199.24,1951.603333,3,7,3959,1,26,14,0.67,2,Good,784.35,29.9128427,256,No,13.88630543,89.24234197,352.0316859,Good
1134,June,46,Architect,24199.24,,3,7,6,1,26,14,0.67,2,Good,784.35,29.91285816,258,No,13.88630543,42.2534408,379.0205871,Good
1137,January,47,Musician,28587.29,2621.274167,4,1,7,0,0,,1.22,0,Good,1496.38,32.11737767,290,No,47759,185.9603642,366.1670525,Good
1138,February,47,Musician,28587.29,2621.274167,4,1,7,0,0,2,1.22,0,Good,1496.38,27.75209038,291,No,0,129.737134,422.3902827,Good
1139,March,47,Musician,28587.29,2621.274167,4,1,7,0,0,4,1.22,0,Good,1496.38,30.01478966,292,No,0,135.7092806,416.4181361,Good
1140,April,47,Musician,28587.29,2621.274167,4,1,7,0,0,2,1.22,0,Good,1496.38,34.26125934,293,NM,0,88.74306479,463.3843519,Good
1144,August,48,_______,28587.29,2621.274167,4,1,7,0,-3,2,1.22,1,Good,1496.38,28.10611882,297,No,0,123.2025631,408.9248535,Good
1163,March,43,Mechanic,34766.06,3133.171667,0,1,11,3,4,6,5.71,0,Good,1374.23,35.56142106,192,No,78.09310674,182.6155519,342.608508,Good
1164,April,43,Mechanic,34766.06,3133.171667,0,1,11,-100,4,4,5.71,0,Good,1374.23,33.29576662,193,No,78.09310674,139.5136038,355.7104561,Good
1165,May,43,Mechanic,34766.06,3133.171667,0,1,11,3,4,4,5.71,0,Good,1374.23,26.77336524,194,No,78.09310674,59.75858627,425.4654737,Good
1179,March,20,Scientist,33502.1,,7,9,27,6,57,19,7.06,9,Standard,2362.68,33.19100843,217,Yes,158.6079272,335.337723,85.13851653,Poor
1180,April,20,Scientist,33502.1,2890.841667,7,9,27,6,57,20,7.06,9,Standard,2362.68,32.98116761,218,Yes,158.6079272,72.56920724,307.9070323,Poor
1181,May,20,Scientist,33502.1,,7,9,27,6,57,20,7.06,9,Standard,2362.68,24.18776124,219,Yes,158.6079272,123.5680549,296.9081846,Poor
1182,June,20,Scientist,33502.1,2890.841667,7,9,27,6,57,22,7.06,12,Standard,2362.68,32.82688726,220,Yes,158.6079272,45.48514242,334.9910971,Poor
1183,July,20,Scientist,33502.1,,7,9,27,6,57,18,7.06,12,Standard,2362.68,28.62570001,221,NM,158.6079272,73.51952212,306.9567174,Poor
1184,August,3115,Scientist,33502.1,2890.841667,7,9,27,6,57,20,12.06,12,Standard,2362.68,22.18357926,222,Yes,158.6079272,184.5481873,215.9280522,Poor
1186,February,27,Media_Manager,91690.53,7795.8775,2,6,2,2,6,8,4.95,2,Good,1295.18,38.01529334,372,No,130.8508578,156.0510657,732.6858265,Good
1187,March,27,Media_Manager,91690.53,7795.8775,2,6,2,2,6,,4.95,4,Good,1295.18,35.36268416,373,No,130.8508578,217.3947251,711.3421671,Good
1188,April,27,Media_Manager,91690.53,7795.8775,2,6,2,2,6,8,4.95,4,Good,1295.18,26.19820232,374,NM,130.8508578,545.4780277,383.2588646,Good
1192,August,27,_______,91690.53,7795.8775,2,6,2,2,6,8,4.95,4,Good,1295.18,26.44878055,378,No,130.8508578,653.4233342,275.3135581,Good
1193,January,36,Entrepreneur,30502.54,,8,7,24,7,26,21,18.23,8,Standard,1672.68,37.25100052,173,Yes,154.3933583,43.83991212,301.3545629,Poor
1195,March,37,Entrepreneur,30502.54,2595.878333,8,7,24,7,25,,13.23,8,Standard,1672.68,27.97107605,175,Yes,154.3933583,216.1796301,179.014845,Poor
1197,May,37,Entrepreneur,30502.54,2595.878333,8,7,24,7,25,20,18.23,8,Standard,1672.68,37.50922877,177,Yes,154.3933583,106.5824454,248.6120297,Poor
1198,June,37,Entrepreneur,30502.54,2595.878333,8,7,24,7,25,17,18.23,8,Standard,1672.68,34.62966312,178,Yes,154.3933583,20.99723703,324.197238,Poor
1199,July,37,Entrepreneur,30502.54,2595.878333,8,7,24,7,25,20,18.23,8,Standard,1672.68,32.29080246,179,Yes,154.3933583,199.5862853,175.6081898,Poor
1200,August,37,Entrepreneur,30502.54,2595.878333,8,7,24,7,25,20,13.23,8,Standard,1672.68,37.61101214,180,Yes,154.3933583,215.382797,179.811678,Poor
1225,January,51,Architect,43581.13,3566.760833,4,3,4595,3,14,2,8.56,2,Good,900.83,37.27591161,277,No,103.0330777,120.203879,413.4391267,Good
1226,February,51,Architect,43581.13,3566.760833,4,3,9,3,14,,8.56,2,Good,900.83,25.00899806,278,No,103.0330777,451.5403574,92.10264827,Good
1227,March,51,Architect,43581.13,,4,3,9,3,11,3,8.56,2,Good,900.83,40.95969613,279,No,103.0330777,39.53457993,464.1084257,Good
1229,May,51,Architect,43581.13,,4,3,9,3,14,2,3.56,2,Good,900.83,34.13471492,281,No,103.0330777,79.46497696,414.1780287,Good
1230,June,51,_______,43581.13,3566.760833,4,3,9,3,18,3,8.56,2,Good,900.83,38.11566497,282,No,103.0330777,182.6181577,361.0248479,Good
1233,January,49,_______,28681.38,,3,5,2,0,2,5,2.82,4,Good,467.64,26.21133323,227,No,0,189.688518,303.022982,Good
1235,March,50,Media_Manager,28681.38,,3,5,2,0,-1,,2.82,4,Good,467.64,25.39354008,229,No,0,183.9762249,308.7352751,Good
1250,February,48,Doctor,15488.885,1273.740417,0,4,4,0,4,1,1.38,4,Good,1287.59,22.63546187,303,NM,0,29.44719579,337.9268459,Good
1255,July,49,Doctor,15488.885,1273.740417,0,4,4,0,6,0,1.38,4,Good,1287.59,33.98147214,308,No,0,108.3841889,298.9898528,Good
1256,August,-500,Doctor,15488.885,1273.740417,0,4,4,0,10,,1.38,9,Good,1287.59,39.43210616,309,No,0,155.9186675,261.4553742,Good
1268,April,33,Writer,115643.01,9910.9175,3,7,2,3,18,0,6.89,1,Good,951.36,23.40766359,218,No,195.3940091,868.4215954,207.2761454,Poor
1271,July,33,Writer,115643.01,9910.9175,3,7,2,3,18,1,6.89,1,Good,951.36,34.28101395,221,No,195.3940091,116.4639131,929.2338278,Poor
1272,August,33,Writer,115643.01,9910.9175,3,7,2,3,18,1,13.89,1,Good,951.36,39.1727994,222,No,195.3940091,731.1251628,344.5725781,Poor
1281,January,15,Mechanic,35161.46,2930.121667,10,8,32,6,61,24,2.49,12,Bad,4445.32,31.0425119,95,Yes,113.3910842,123.585426,346.0356564,Poor
1293,May,34,Writer,9133.045,777.0870833,6,7,34,6,61,19,15.26,11,Bad,3035.88,31.19875966,111,Yes,30.20103248,35.77146298,271.7362129,Good
1294,June,2744,Writer,9133.045,,6,7,34,6,61,14,13.26,11,Bad,3035.88,36.66944085,112,Yes,77767,48.45451194,269.0531639,Good
1295,July,34,Writer,9133.045,777.0870833,6,7,34,6,61,16,16.26,11,Bad,3035.88,37.02781102,113,NM,30.20103248,75.62614013,261.8815357,Good
1296,August,34,Writer,9133.045,777.0870833,6,7,34,6,61,16,15.26,11,Bad,3035.88,28.2964114,114,Yes,30.20103248,31.01263605,276.4950398,Good
1305,January,23,Scientist,66502.76,,0,6,1,2,29,7,7.06,2,Good,276.91,40.27395345,224,No,80.10017431,82.10389005,625.7856023,Poor
1306,February,23,Scientist,66502.76,,0,6,1,2,31,10,7.06,2,Good,276.91,25.85623159,225,No,80.10017431,131.0999091,566.7895833,Poor
1307,March,23,Scientist,66502.76,5379.896667,0,6,1,2,29,10,7.06,2,Good,276.91,33.4594584,226,No,80.10017431,70.98632216,636.9031702,Poor
1308,April,23,Scientist,66502.76,5379.896667,0,6,1,2,29,8,13.06,2,Good,276.91,31.26324999,227,No,80.10017431,97.47015739,600.419335,Poor
1311,July,24,Scientist,66502.76,5379.896667,0,6,1,2,29,11,7.06,2,Good,276.91,39.80826972,230,No,80.10017431,136.5930026,581.2964897,Poor
1312,August,24,Scientist,66502.76,5379.896667,0,6,1,2,29,10,7.06,2,Good,276.91,35.51355429,231,No,80.10017431,149.1292831,558.7602093,Poor
1316,April,33,Media_Manager,9444.795,850.06625,7,8,28,6,31,11,17.57,7,Standard,1701.58,30.66682464,67,Yes,27.5949503,71.40615723,276.0055175,Poor
1318,June,34,Media_Manager,9444.795,850.06625,7,8,28,6,25,12,17.57,7,Standard,1701.58,36.85162288,69,Yes,27.5949503,20.14142612,277.2702486,Poor
1319,July,34,Media_Manager,9444.795,850.06625,7,8,28,6,26,11,17.57,7,Standard,1701.58,38.81867456,70,Yes,27.5949503,62.5719184,284.8397563,Poor
1320,August,34,Media_Manager,9444.795,,7,8,28,6,26,11,17.57,7,Standard,1701.58,25.64161686,71,Yes,27.5949503,60.23201765,277.1796571,Poor
1321,January,-500,Doctor,70112.78,5989.731667,1,7,3,2,5,3,1.75,2,Good,877.06,36.97651581,298,No,69.71794787,433.1852678,376.069951,Poor
1326,June,46,Doctor,70112.78,5989.731667,1,7,3,2,7,3,1.75,5,Good,877.06,33.51310192,303,NM,69.71794787,,666.7678119,Poor
1327,July,46,Doctor,70112.78,5989.731667,1,7,3,2,5,1,1.75,5,Good,877.06,39.90739755,304,No,69.71794787,122.5441589,656.7110599,Poor
1328,August,47,Doctor,70112.78,5989.731667,1,7,3,2,5,3,1.75,5,Good,877.06,34.2977985,305,No,69.71794787,185.1508386,594.1043802,Poor
1330,February,17,_______,15604.56,1389.38,9,5,25,3,27,23,8.08,10,Bad,2686.18,31.09297235,233,Yes,37.91235014,65.8787918,325.1468581,Poor
1331,March,17,Entrepreneur,15604.56,1389.38,9,5,25,-100,27,23,8.08,10,Bad,2686.18,27.39811578,234,Yes,37.91235014,56.0390886,314.9865613,Poor
1333,May,17,_______,15604.56,1389.38,9,169,25,3,31,24,8.08,13,Bad,2686.18,37.20855788,236,Yes,37.91235014,62.34275238,298.6828975,Poor
1339,March,36,Manager,68935.26,5518.605,1,5,8,3,14,9,3.25,4,Good,457.81,37.45209398,306,No,102.7963086,739.7896616,,Good
1340,April,36,Manager,68935.26,5518.605,1,5,8,3,14,5,3.25,4,Good,457.81,27.6047595,307,No,102.7963086,215.0382826,484.0259088,Good
1341,May,1439,Manager,68935.26,5518.605,1,5,8,3,17,6,3.25,4,Good,457.81,36.53246992,308,No,102.7963086,371.8341314,337.2300599,Good
1348,April,42,Doctor,31807,,8,3,14,2,21,,20.68,1,Standard,611.04,27.06705363,244,Yes,35.55369086,32.15559293,455.6490495,Good
1351,July,42,Doctor,31807,2733.583333,8,3,14,2,18,8,14.68,1,Standard,611.04,32.96827475,247,Yes,35.55369086,202.9485382,304.8561042,Good
